date,tweet_count,tweet_gt,POS,NEU,NEG,POS_I,NEU_I,NEG_I,volume,price,uptick
2022-06-11 14:00:00,11945,22,0.2789876051719154,0.5995925041703878,0.1214198903076968,0.2495390673228501,0.6106527918402949,0.139808137261425,0,28474.07421875,1
2022-06-11 15:00:00,11398,19,0.2548938106742758,0.6022905337914253,0.142815658218285,0.2205344449296296,0.6130948467382715,0.1663707109650123,1081745408,28341.708984375,0
2022-06-11 16:00:00,12173,24,0.2272818487653664,0.5760179562245863,0.1967001992386525,0.2136299743277628,0.55362741506469,0.2327426178630728,0,28399.04296875,0
2022-06-11 17:00:00,11815,23,0.2087344755169988,0.6082753311485345,0.1829901967169988,0.2160885643870026,0.5746969637824934,0.2092144737286472,0,28538.228515625,1
2022-06-11 18:00:00,10963,26,0.2121947170697006,0.6166834016178444,0.1711218811032335,0.2192157835411764,0.5921866838616369,0.1885975283286445,387459072,28636.4140625,0
2022-06-11 19:00:00,9911,24,0.2297102818598074,0.5950506999470517,0.1752390165750902,0.196538319684573,0.5975701465564739,0.2058915340969697,0,28610.3671875,0
2022-06-11 20:00:00,8547,24,0.2008801585704057,0.6338456874677805,0.165274160577685,0.1959090442183373,0.6146992339144254,0.1893917298745721,0,28436.318359375,1
2022-06-11 21:00:00,8059,24,0.2207626139371293,0.6156643116117438,0.1635730799753855,0.2011499427223618,0.6022582623216081,0.1965918065698492,235495424,28556.046875,0
2022-06-11 22:00:00,6799,24,0.215709777363258,0.6044701283692033,0.1798200943168371,0.1966742596328947,0.6025214675144737,0.2008042737064737,109080576,28646.5234375,1
2022-06-11 23:00:00,6722,24,0.2450955280319575,0.6028807539009434,0.1520237177738915,0.202901935445052,0.6153669378072917,0.1817311308458333,370728960,28359.078125,0
2022-06-12 00:00:00,5747,24,0.2228289058583235,0.6234474594321133,0.1537236388417945,0.2131059841352313,0.623913783911032,0.1629802427224199,228327424,28497.107421875,1
2022-06-12 01:00:00,6878,20,0.2276253963578088,0.6485591091200466,0.1238154953310023,0.2035274034112903,0.6248931916532258,0.171579407766129,448466944,28248.126953125,1
2022-06-12 02:00:00,7178,24,0.2096449235497685,0.6474766986354167,0.1428783798611111,0.2204590307540322,0.6100917425322581,0.1694492314193548,2605645824,27516.65625,0
2022-06-12 03:00:00,8242,22,0.2531163701668625,0.6172567499330199,0.1296268762596944,0.2356448354296875,0.6018485290390625,0.1625066304179687,1523230720,27586.986328125,0
2022-06-12 04:00:00,7336,26,0.2309869954115606,0.6363256916034683,0.1326873133768786,0.2639459918777292,0.5737881597641922,0.1622658508253275,529012736,27470.08984375,1
2022-06-12 05:00:00,7283,24,0.213330278975265,0.6418083445594818,0.1448613825535924,0.2219043275291828,0.6131718634474709,0.1649238144319066,1181581312,27365.859375,0
2022-06-12 06:00:00,8567,28,0.2410985073317591,0.633502128837072,0.1253993668984651,0.2689334930864662,0.5765398296315789,0.1545266842631579,1037273088,27511.658203125,0
2022-06-12 07:00:00,8581,28,0.2060885404110718,0.6528097942791519,0.1411016693592461,0.1783731669919354,0.6411211982741934,0.1805056424516129,530214912,27567.283203125,0
2022-06-12 08:00:00,8596,27,0.2001608925583038,0.6511383705783275,0.1487007406219081,0.1711032167450199,0.6468248724820718,0.1820719186972111,292757504,27573.232421875,0
2022-06-12 09:00:00,8980,28,0.1971399381516587,0.6746786235841232,0.1281814422843602,0.2317071872764977,0.626163586064516,0.1421292285299539,0,27484.935546875,1
2022-06-12 10:00:00,9022,26,0.2004290287768691,0.66792718830257,0.131643786442757,0.226987061990566,0.6057097265330188,0.1673032220283019,297525248,27458.474609375,0
2022-06-12 11:00:00,10498,29,0.2017576283293413,0.6665500411892216,0.1316923374886227,0.2018528259110169,0.6367297482415254,0.1614174271271186,0,27464.486328125,0
2022-06-12 12:00:00,11121,25,0.2091297721869159,0.6613915691074767,0.1294786677850467,0.2154820507039999,0.633202220292,0.15131573748,0,27459.853515625,0
2022-06-12 13:00:00,11662,28,0.203725055245742,0.6378513109610705,0.1584236400450121,0.209932525215859,0.6103177794096916,0.1797497031057268,0,27322.779296875,1
2022-06-12 14:00:00,12445,26,0.2088087682805755,0.6430876633201439,0.1481035737889688,0.2098662792936803,0.6091690178884759,0.1809647044981412,2421737472,27835.587890625,0
2022-06-12 15:00:00,12773,26,0.2351502591743902,0.6300795104536585,0.134770231957317,0.216594530844697,0.6022953525719696,0.1811101207462121,755400704,28063.361328125,0
2022-06-12 16:00:00,11857,26,0.2150963851098131,0.663766510332944,0.1211371078002336,0.2235936221444867,0.6253306933117871,0.1510756941939163,0,27875.3671875,1
2022-06-12 17:00:00,11478,24,0.1840826877248803,0.6941123773301435,0.1218049398217703,0.193461079255144,0.6553226406090534,0.1512162869835391,321218560,28115.966796875,0
2022-06-12 18:00:00,10139,23,0.1827592801285537,0.6968194763733003,0.1204212477330037,0.1942949466473029,0.661831408319502,0.1438736493983402,0,27935.619140625,1
2022-06-12 19:00:00,9168,25,0.1913923641779141,0.6616182034625766,0.1469894401680981,0.1717733135402299,0.6461856206360154,0.1820410804022988,550936576,27500.810546875,0
2022-06-12 20:00:00,8531,26,0.187438456677497,0.655043339032491,0.1575182087400722,0.1979745620315789,0.6412507008771929,0.1607747449192982,273559552,27383.791015625,0
2022-06-12 21:00:00,7525,28,0.1986623557348394,0.662562841019025,0.1387748072936979,0.2301518041683501,0.6389805796902357,0.1308676162289562,121708544,27407.0546875,1
2022-06-12 22:00:00,7141,27,0.1911821922889688,0.6574911649016786,0.1513266468920863,0.173552671,0.6450573606847457,0.181389973498305,1355444224,27052.158203125,0
2022-06-12 23:00:00,7320,30,0.1984463007503001,0.6402720675966387,0.1612816404261704,0.1815448464813664,0.6296076082360249,0.1888475543975155,735797248,26773.587890625,1
2022-06-13 00:00:00,8711,30,0.178660396210545,0.6348116242784361,0.1865279754634715,0.1808577204973799,0.601890638951965,0.2172516335973799,2728873984,26429.35546875,0
